# ANNOTATION label vol Imax Iavg Istd lx2 ly2 lz2 Rg asph acyl kappa Lmax Lmin Vrs Vre
1 1.4209100000000000e+05 3.5000000000000000e+02 2.3330554962158203e+00 1.3590321540832520e+00 1.7809323966503143e-01 1.1664229631423950e+00 1.3944994926452637e+01 2.6572540283203125e+01 6.4563117027282715e+00 1.9016832351684570e+01 1.2778572082519531e+01 2.7861538529396057e-01 1.8986793518066406e+01 1.4956574440002441e+01 1.4429552853107452e-01 3.5947662591934204e-01
1 1.4209200000000000e+05 3.5000000000000000e+02 1.9527263641357422e+00 1.2529093027114868e+00 1.1516089737415314e-01 7.7281171083450317e-01 7.2336592674255371e+00 5.5207416534423828e+01 7.9507160186767578e+00 5.1204177856445312e+01 6.4608473777770996e+00 6.6395843029022217e-01 2.9657413482666016e+01 1.3388374328613281e+01 7.7265851199626923e-02 4.2541211843490601e-01
0 1.4209300000000000e+05 3.5100000000000000e+02 1.4584718942642212e+00 1.1364570856094360e+00 7.1257248520851135e-02 2.2414236068725586e+00 1.2288084983825684e+01 6.4262207031250000e+01 8.8764696121215820e+00 5.6997451782226562e+01 1.0046661376953125e+01 5.3549277782440186e-01 3.1668741226196289e+01 1.6060609817504883e+01 5.5683247745037079e-02 1.7814826965332031e-01
1 1.4209400000000000e+05 3.5100000000000000e+02 2.5673820972442627e+00 1.5379275083541870e+00 2.2546474635601044e-01 1.4373570680618286e+00 7.9092411994934082e+00 1.0115808486938477e+01 4.4116215705871582e+00 5.4425096511840820e+00 6.4718842506408691e+00 1.6113317012786865e-01 1.5093898773193359e+01 1.3186528205871582e+01 4.5357650518417358e-01 6.9889742136001587e-01
0 1.4209500000000000e+05 3.5100000000000000e+02 1.3310594558715820e+00 1.1418304443359375e+00 4.6073887497186661e-02 2.3140177726745605e+00 2.6800369262695312e+01 8.2352043151855469e+01 1.0557766914367676e+01 6.7794853210449219e+01 2.4486351013183594e+01 4.0611052513122559e-01 3.0031518936157227e+01 1.8797195434570312e+01 3.3092472702264786e-02 1.0487513989210129e-01
0 1.4209600000000000e+05 3.5100000000000000e+02 1.7054147720336914e+00 1.2255908250808716e+00 1.1100615561008453e-01 1.0382353067398071e+00 7.3080725669860840e+00 1.1690769195556641e+02 1.1191693305969238e+01 1.1273453521728516e+02 6.2698373794555664e+00 8.1196463108062744e-01 4.2019611358642578e+01 1.1170190811157227e+01 2.7781646698713303e-02 2.5164750218391418e-01
1 1.4209700000000000e+05 3.5100000000000000e+02 1.2436233758926392e+00 1.1090730428695679e+00 3.6022558808326721e-02 5.6717264652252197e-01 2.4271245956420898e+01 4.6717754364013672e+01 8.4590883255004883e+00 3.4298545837402344e+01 2.3704072952270508e+01 3.1205338239669800e-01 2.2628280639648438e+01 2.0144443511962891e+01 6.4339064061641693e-02 2.9554176330566406e-01
0 1.4209800000000000e+05 3.5100000000000000e+02 1.3774888515472412e+00 1.2041894197463989e+00 5.2435390651226044e-02 6.5535014867782593e-01 2.8413238525390625e+00 6.7877944946289062e+01 8.4483499526977539e+00 6.6129608154296875e+01 2.1859736442565918e+00 8.5913228988647461e-01 2.6398548126220703e+01 7.2360243797302246e+00 6.4584709703922272e-02 6.6665649414062500e-01
1 1.4209900000000000e+05 3.5100000000000000e+02 1.5310652256011963e+00 1.1397950649261475e+00 7.2233982384204865e-02 2.2721374034881592e+00 1.2960045814514160e+01 3.2970767974853516e+01 6.9428348541259766e+00 2.5354677200317383e+01 1.0687909126281738e+01 3.1354656815528870e-01 2.2975593566894531e+01 1.8272552490234375e+01 1.1636836081743240e-01 2.4053506553173065e-01
0 1.4210000000000000e+05 3.5100000000000000e+02 1.2365204095840454e+00 1.1176530122756958e+00 3.2024592161178589e-02 1.6898735761642456e+00 3.6230903625488281e+01 5.8857349395751953e+01 9.8375873565673828e+00 3.9896961212158203e+01 3.4541027069091797e+01 2.6548987627029419e-01 2.8704477310180664e+01 2.7772920608520508e+01 4.0905296802520752e-02 1.2485227733850479e-01
0 1.4210100000000000e+05 3.5200000000000000e+02 1.2867608070373535e+00 1.1243113279342651e+00 4.6992227435112000e-02 1.8394507169723511e+00 6.5495743751525879e+00 1.8383442687988281e+02 1.3864466667175293e+01 1.7963990783691406e+02 4.7101240158081055e+00 8.7380957603454590e-01 4.6713344573974609e+01 1.2107225418090820e+01 1.4654512517154217e-02 1.5971106290817261e-01
0 1.4210200000000000e+05 3.5200000000000000e+02 1.2826950550079346e+00 1.1400738954544067e+00 4.1776411235332489e-02 6.5020151138305664e+00 1.4891128540039062e+01 6.2997604370117188e+01 9.1864433288574219e+00 5.2301033020019531e+01 8.3891134262084961e+00 3.9149954915046692e-01 2.9215322494506836e+01 1.8531641006469727e+01 5.0377741456031799e-02 9.6238590776920319e-02
1 1.4210300000000000e+05 3.5200000000000000e+02 5.4468150138854980e+00 1.8650020360946655e+00 4.4770696759223938e-01 2.2311768531799316e+00 1.2205595970153809e+01 2.4079078674316406e+01 6.2061138153076172e+00 1.6860691070556641e+01 9.9744195938110352e+00 2.4193243682384491e-01 1.8430601119995117e+01 1.7766004562377930e+01 1.6338858008384705e-01 2.9351657629013062e-01
1 1.4210400000000000e+05 3.5200000000000000e+02 2.3086915016174316e+00 1.3354001045227051e+00 2.0224627852439880e-01 3.8146109580993652e+00 6.6157245635986328e+00 1.9745979309082031e+01 5.4932971000671387e+00 1.4530810356140137e+01 2.8011136054992676e+00 2.3833380639553070e-01 2.0933364868164062e+01 1.4300383567810059e+01 2.3560345172882080e-01 3.3670213818550110e-01
0 1.4210500000000000e+05 3.5200000000000000e+02 1.7687592506408691e+00 1.1578192710876465e+00 1.0622024536132812e-01 1.3111622333526611e+00 2.8460693359375000e+00 1.8908653259277344e+02 1.3901214599609375e+01 1.8700791931152344e+02 1.5349069833755493e+00 9.3654996156692505e-01 4.7959331512451172e+01 1.0263134002685547e+01 1.4538603834807873e-02 2.8295528888702393e-01
1 1.4210600000000000e+05 3.5200000000000000e+02 3.5013897418975830e+00 1.6252942085266113e+00 3.5018357634544373e-01 2.6376662254333496e+00 5.6658606529235840e+00 2.6408428192138672e+01 5.8916850090026855e+00 2.2256664276123047e+01 3.0281944274902344e+00 4.1682159900665283e-01 2.5225765228271484e+01 1.2271080970764160e+01 1.9096876680850983e-01 3.7834230065345764e-01
0 1.4210700000000000e+05 3.5200000000000000e+02 1.4536573886871338e+00 1.1868606805801392e+00 6.6534124314785004e-02 1.7218501567840576e+00 1.7375061035156250e+01 2.9062778472900391e+01 6.9397182464599609e+00 1.9514322280883789e+01 1.5653209686279297e+01 2.4341934919357300e-01 2.0848426818847656e+01 1.8163551330566406e+01 1.1685718595981598e-01 2.5489988923072815e-01
0 1.4210800000000000e+05 3.5200000000000000e+02 1.3642532825469971e+00 1.0954765081405640e+00 4.2084366083145142e-02 6.8306142091751099e-01 3.5415205955505371e+00 3.3847537231445312e+02 1.8512157440185547e+01 3.3636306762695312e+02 2.8584592342376709e+00 9.6341204643249512e-01 6.7659866333007812e+01 1.0625226974487305e+01 6.1561595648527145e-03 2.6267015933990479e-01
0 1.4210900000000000e+05 3.5300000000000000e+02 1.6537096500396729e+00 1.2884865999221802e+00 9.9048718810081482e-02 6.9935154914855957e-01 2.1874101161956787e+00 7.8290390014648438e+01 9.0098361968994141e+00 7.6847007751464844e+01 1.4880585670471191e+00 8.9641362428665161e-01 3.5178241729736328e+01 9.1289930343627930e+00 5.3550340235233307e-02 6.8875372409820557e-01
0 1.4211000000000000e+05 3.5300000000000000e+02 1.1408092975616455e+00 1.0596128702163696e+00 2.7763292193412781e-02 3.1631398200988770e-01 1.3912467956542969e+01 1.1623373413085938e+02 1.1422019004821777e+01 1.0911934661865234e+02 1.3596154212951660e+01 7.0771688222885132e-01 4.6494621276855469e+01 1.7055950164794922e+01 2.6283569633960724e-02 3.3327573537826538e-01
2 1.4211100000000000e+05 3.5300000000000000e+02 1.1666679382324219e+00 1.0817542076110840e+00 1.8661638721823692e-02 3.2332810759544373e-01 4.4354672431945801e+00 1.0474803161621094e+02 1.0464550971984863e+01 1.0236862945556641e+02 4.1121392250061035e+00 8.7493681907653809e-01 3.9442932128906250e+01 8.3618984222412109e+00 3.4178357571363449e-02 6.1498814821243286e-01
1 1.4211200000000000e+05 3.5300000000000000e+02 1.8237293958663940e+00 1.3074569702148438e+00 1.2242027372121811e-01 1.0973379611968994e+00 8.1781597137451172e+00 2.4808380126953125e+01 5.8381400108337402e+00 2.0170631408691406e+01 7.0808219909667969e+00 3.8258913159370422e-01 2.3836605072021484e+01 1.4477961540222168e+01 1.9682916998863220e-01 5.0516575574874878e-01
0 1.4211300000000000e+05 3.5300000000000000e+02 1.3763699531555176e+00 1.1574951410293579e+00 5.3649358451366425e-02 2.8108963966369629e+00 7.9959883689880371e+00 5.4711463928222656e+01 8.0943403244018555e+00 4.9308021545410156e+01 5.1850919723510742e+00 5.7107907533645630e-01 2.4685464859008789e+01 1.3934107780456543e+01 7.3853068053722382e-02 2.1494799852371216e-01
1 1.4211400000000000e+05 3.5300000000000000e+02 1.2711346149444580e+00 1.1932150125503540e+00 2.6867415755987167e-02 4.5972552895545959e-01 8.1467647552490234e+00 2.8458248138427734e+01 6.0880818367004395e+00 2.4155004501342773e+01 7.6870388984680176e+00 4.5696935057640076e-01 2.2211584091186523e+01 1.3584508895874023e+01 1.7356875538825989e-01 7.3010462522506714e-01
1 1.4211500000000000e+05 3.5300000000000000e+02 3.7046177387237549e+00 1.4026937484741211e+00 3.9334332942962646e-01 1.1995725631713867e+00 3.7887401580810547e+00 8.7041862487792969e+01 9.5932359695434570e+00 8.4547706604003906e+01 2.5891675949096680e+00 8.4459501504898071e-01 4.0968566894531250e+01 7.9886364936828613e+00 4.4362664222717285e-02 3.7897130846977234e-01
0 1.4211600000000000e+05 3.5300000000000000e+02 1.5229409933090210e+00 1.1794739961624146e+00 7.6332435011863708e-02 5.4799413681030273e-01 1.5662946701049805e+01 5.2319869995117188e+01 8.2783336639404297e+00 4.4214401245117188e+01 1.5114952087402344e+01 4.5273548364639282e-01 2.5210891723632812e+01 1.7846395492553711e+01 6.9037355482578278e-02 3.5569116473197937e-01
0 1.4211700000000000e+05 3.5400000000000000e+02 1.9841272830963135e+00 1.3459861278533936e+00 1.5011598169803619e-01 8.8626593351364136e-01 1.1733716726303101e+00 1.1477817535400391e+02 1.0809153556823730e+01 1.1374835205078125e+02 2.8710579872131348e-01 9.4781917333602905e-01 3.7581642150878906e+01 6.3981342315673828e+00 3.1100431457161903e-02 6.9187903404235840e-01
1 1.4211800000000000e+05 3.5400000000000000e+02 4.0410714149475098e+00 1.7450237274169922e+00 3.8740551471710205e-01 5.8853799104690552e-01 4.6802587509155273e+00 5.3950145721435547e+01 7.6953845024108887e+00 5.1315746307373047e+01 4.0917210578918457e+00 7.5447696447372437e-01 3.7062179565429688e+01 1.1492026329040527e+01 8.6188748478889465e-02 6.2007057666778564e-01
0 1.4211900000000000e+05 3.5400000000000000e+02 1.2690130472183228e+00 1.1188292503356934e+00 4.4377882033586502e-02 4.2863655090332031e+00 1.4906910896301270e+01 8.9424339294433594e+01 1.0421977043151855e+01 7.9827697753906250e+01 1.0620545387268066e+01 5.4731100797653198e-01 3.7851455688476562e+01 1.4061037063598633e+01 3.4696936607360840e-02 9.9998466670513153e-02
1 1.4212000000000000e+05 3.5400000000000000e+02 1.3704918622970581e+00 1.2121713161468506e+00 4.8676114529371262e-02 1.4233384132385254e+00 6.9089612960815430e+00 2.7690122604370117e+01 6.0018682479858398e+00 2.3523973464965820e+01 5.4856228828430176e+00 4.4384998083114624e-01 2.1369190216064453e+01 1.0886555671691895e+01 1.8166954815387726e-01 4.5807513594627380e-01
0 1.4212100000000000e+05 3.5500000000000000e+02 1.2863291501998901e+00 1.1430265903472900e+00 4.1155930608510971e-02 2.2858433723449707e+00 1.1790963172912598e+01 7.0539772033691406e+01 9.1987266540527344e+00 6.3501365661621094e+01 9.5051202774047852e+00 5.7265418767929077e-01 3.4278156280517578e+01 1.8252090454101562e+01 5.0603836774826050e-02 1.7384804785251617e-01
1 1.4212200000000000e+05 3.5500000000000000e+02 1.5271643400192261e+00 1.1915217638015747e+00 8.8893033564090729e-02 3.3838417530059814e+00 1.4618825912475586e+01 6.3560291290283203e+01 9.0312213897705078e+00 5.4558956146240234e+01 1.1234984397888184e+01 4.6168220043182373e-01 2.9257396697998047e+01 1.6976074218750000e+01 5.3472090512514114e-02 1.3518562912940979e-01
1 1.4212300000000000e+05 3.5500000000000000e+02 2.9634704589843750e+00 1.5434808731079102e+00 2.5247421860694885e-01 2.1679396629333496e+00 4.7807712554931641e+00 3.4324481964111328e+01 6.4244213104248047e+00 3.0850126266479492e+01 2.6128315925598145e+00 5.6170451641082764e-01 2.1825109481811523e+01 1.1014016151428223e+01 1.4854721724987030e-01 4.0189275145530701e-01
0 1.4212400000000000e+05 3.5500000000000000e+02 1.3854581117630005e+00 1.1409772634506226e+00 5.0493273884057999e-02 1.4740595817565918e+00 8.6968488693237305e+00 1.5131459045410156e+02 1.2707694053649902e+01 1.4622914123535156e+02 7.2227892875671387e+00 8.2147568464279175e-01 4.3091842651367188e+01 1.0757006645202637e+01 1.9194036722183228e-02 1.7210990190505981e-01
1 1.4212500000000000e+05 3.5500000000000000e+02 3.6265647411346436e+00 1.6165130138397217e+00 3.4749916195869446e-01 7.0144158601760864e-01 4.2753405570983887e+00 3.7877365112304688e+01 6.5463080406188965e+00 3.5388973236083984e+01 3.5738987922668457e+00 6.8716263771057129e-01 2.8964653015136719e+01 9.5084781646728516e+00 1.4040330052375793e-01 7.1123600006103516e-01
0 1.4212600000000000e+05 3.5500000000000000e+02 1.1673347949981689e+00 1.0894713401794434e+00 2.0847328007221222e-02 6.7409884929656982e-01 3.9535374641418457e+00 4.5551516723632812e+02 2.1450939178466797e+01 4.5320135498046875e+02 3.2794384956359863e+00 9.7009479999542236e-01 7.5960929870605469e+01 9.8894081115722656e+00 3.9905034936964512e-03 2.1755976974964142e-01
0 1.4212700000000000e+05 3.5600000000000000e+02 5.1266274452209473e+00 1.6614146232604980e+00 4.7632753849029541e-01 6.3953471183776855e-01 1.0099775791168213e+00 1.5867723083496094e+02 1.2662019729614258e+01 1.5785247802734375e+02 3.7044289708137512e-01 9.6937686204910278e-01 5.1216663360595703e+01 4.8067879676818848e+00 1.9457153975963593e-02 7.5086379051208496e-01
0 1.4212800000000000e+05 3.5600000000000000e+02 1.5960226058959961e+00 1.2085157632827759e+00 8.4527559578418732e-02 3.6692376136779785e+00 8.3965902328491211e+00 4.4221336364746094e+01 7.5024771690368652e+00 3.8188423156738281e+01 4.7273526191711426e+00 4.6559423208236694e-01 2.6099252700805664e+01 1.2018591880798340e+01 9.3535013496875763e-02 2.0594491064548492e-01
0 1.4212900000000000e+05 3.5600000000000000e+02 1.2109475135803223e+00 1.1075391769409180e+00 3.6022052168846130e-02 4.6114385128021240e-01 1.9508370161056519e+00 2.1178926086425781e+02 1.4635615348815918e+01 2.1058326721191406e+02 1.4896931648254395e+00 9.6654051542282104e-01 5.2682418823242188e+01 9.1988697052001953e+00 1.2599557638168335e-02 5.5071347951889038e-01
1 1.4213000000000000e+05 3.5600000000000000e+02 2.2380936145782471e+00 1.2635174989700317e+00 1.7451660335063934e-01 2.0646123886108398e+00 8.3999662399291992e+00 3.9358795166015625e+01 7.0585675239562988e+00 3.4126502990722656e+01 6.3353538513183594e+00 4.8128262162208557e-01 2.4563400268554688e+01 1.3938508987426758e+01 1.1231520771980286e-01 2.9095607995986938e-01
2 1.4213100000000000e+05 3.5600000000000000e+02 1.2818201780319214e+00 1.1273984909057617e+00 4.0618672966957092e-02 2.8854700922966003e-01 8.9609193801879883e+00 8.0278305053710938e+01 9.4619121551513672e+00 7.5653572082519531e+01 8.6723728179931641e+00 7.2111171483993530e-01 3.2213489532470703e+01 1.2342277526855469e+01 4.6628516167402267e-02 5.2762174606323242e-01
0 1.4213200000000000e+05 3.5600000000000000e+02 1.4867814779281616e+00 1.2098679542541504e+00 8.5618756711483002e-02 5.0340086221694946e-01 3.0696125030517578e+00 9.2832534790039062e+01 9.8186330795288086e+00 9.1046028137207031e+01 2.5662117004394531e+00 8.9243507385253906e-01 4.0067909240722656e+01 8.2416419982910156e+00 4.1728731244802475e-02 6.3468390703201294e-01
0 1.4213300000000000e+05 3.5700000000000000e+02 1.7431708574295044e+00 1.2017687559127808e+00 9.2861033976078033e-02 7.3167145252227783e-01 1.5099385261535645e+01 8.7024230957031250e+01 1.0141759872436523e+01 7.9108703613281250e+01 1.4367713928222656e+01 6.0618990659713745e-01 3.4053436279296875e+01 1.6784877777099609e+01 3.7972267717123032e-02 2.4584805965423584e-01
1 1.4213400000000000e+05 3.5700000000000000e+02 3.7437689304351807e+00 1.7048989534378052e+00 3.3417263627052307e-01 1.1322821378707886e+00 3.8039786815643311e+00 3.2762645721435547e+01 6.1399435997009277e+00 3.0294515609741211e+01 2.6716964244842529e+00 6.4952594041824341e-01 2.6007091522216797e+01 9.0083198547363281e+00 1.7112495005130768e-01 6.4170992374420166e-01
1 1.4213500000000000e+05 3.5700000000000000e+02 3.7093191146850586e+00 1.7212481498718262e+00 3.5295608639717102e-01 6.6523176431655884e-01 3.5915985107421875e+00 4.4741214752197266e+01 6.9998602867126465e+00 4.2612800598144531e+01 2.9263668060302734e+00 7.5902491807937622e-01 3.3112957000732422e+01 1.0212311744689941e+01 1.1548839509487152e-01 7.3729336261749268e-01
0 1.4213600000000000e+05 3.5700000000000000e+02 1.3356837034225464e+00 1.1368844509124756e+00 4.3833706527948380e-02 3.8352751731872559e+00 9.6829309463500977e+00 7.5522933959960938e+01 9.4361610412597656e+00 6.8763824462890625e+01 5.8476557731628418e+00 5.9963619709014893e-01 2.7842355728149414e+01 1.2979807853698730e+01 4.7143347561359406e-02 1.4394065737724304e-01
2 1.4213700000000000e+05 3.5700000000000000e+02 1.3574566841125488e+00 1.1427536010742188e+00 3.8461819291114807e-02 6.7423295974731445e-01 6.7554116249084473e+00 8.7024604797363281e+01 9.7187576293945312e+00 8.3309783935546875e+01 6.0811786651611328e+00 7.8105401992797852e-01 3.2542537689208984e+01 1.1644007682800293e+01 4.3149344623088837e-02 3.8288879394531250e-01
0 1.4213800000000000e+05 3.5700000000000000e+02 1.6114557981491089e+00 1.1944619417190552e+00 8.6889967322349548e-02 3.9434382915496826e+00 2.2560136795043945e+01 3.2193454742431641e+01 7.6613988876342773e+00 1.8941669464111328e+01 1.8616699218750000e+01 1.7958246171474457e-01 2.0645999908447266e+01 1.8025880813598633e+01 8.8081009685993195e-02 1.4244014024734497e-01
0 1.4213900000000000e+05 3.5800000000000000e+02 1.2704931497573853e+00 1.1074893474578857e+00 3.4906450659036636e-02 3.9193612337112427e-01 6.6353547573089600e-01 3.6026721191406250e+02 1.9008489608764648e+01 3.5973950195312500e+02 2.7159938216209412e-01 9.9125623703002930e-01 6.9111869812011719e+01 4.0312538146972656e+00 5.7833362370729446e-03 7.8974580764770508e-01
1 1.4214000000000000e+05 3.5800000000000000e+02 1.3916318416595459e+00 1.2198566198348999e+00 5.4223075509071350e-02 7.2208040952682495e-01 3.2045977115631104e+00 3.8820537567138672e+01 6.5381355285644531e+00 3.6857196807861328e+01 2.4825172424316406e+00 7.4594044685363770e-01 2.4882980346679688e+01 1.0864574432373047e+01 1.4212143421173096e-01 8.0654591321945190e-01
1 1.4214100000000000e+05 3.5800000000000000e+02 2.2420990467071533e+00 1.5505272150039673e+00 1.6274785995483398e-01 1.2356039285659790e+00 2.3164765834808350e+00 3.0207679748535156e+01 5.8103151321411133e+00 2.8431640625000000e+01 1.0808727741241455e+00 7.1002817153930664e-01 2.2285924911499023e+01 7.1702251434326172e+00 2.0249870419502258e-01 8.2210469245910645e-01
